"","ID","serial_num","time","latitude","longitude","pm_raw","mq131","mq135","altitude","horizontal_speed"
"1",1,"000000001d0e6850",1530613580,51.377633333,-2.376678333,NA,1.89918994904,0.902099609375,44.1,0.116
"2",2,"000000001d0e6850",1530613590,51.37764,-2.376673333,NA,1.89742803574,0.904541015625,45.1,0.067
"3",3,"000000001d0e6850",1530613600,51.37764,-2.376678333,NA,1.89848423004,0.90576171875,45.5,0.348
"4",4,"000000001d0e6850",1530613610,51.37764,-2.376678333,NA,1.89868688583,0.90576171875,45.5,0
"5",5,"000000001d0e6850",1530613620,51.37764,-2.376678333,NA,1.90301895142,0.908203125,45.5,0
"6",6,"000000001d0e6850",1530613630,51.37764,-2.376678333,NA,1.90104484558,0.906982421875,45.5,0
"7",7,"000000001d0e6850",1530613640,51.377635,-2.376681667,NA,1.89666032791,0.90576171875,45.6,0
"8",8,"000000001d0e6850",1530613650,51.377635,-2.376681667,NA,1.89811944962,0.904541015625,45.6,0
"9",9,"000000001d0e6850",1530613660,51.377635,-2.376683333,NA,1.899061203,0.904541015625,45.6,0
"10",10,"000000001d0e6850",1530613670,51.377635,-2.376683333,NA,1.90082550049,0.906982421875,45.5,0
"11",11,"000000001d0e6850",1530613680,51.377615,-2.37669,NA,1.90520763397,0.908203125,45.4,0
"12",12,"000000001d0e6850",1530613690,51.377615,-2.376691667,NA,1.9135093689,0.91064453125,45.4,0.116
"13",13,"000000001d0e6850",1530613700,51.377616667,-2.376695,NA,1.90872430801,0.911865234375,45,0
"14",14,"000000001d0e6850",1530613710,51.377606667,-2.376703333,NA,1.9055056572,0.91064453125,44.3,0
"15",15,"000000001d0e6850",1530613720,51.377611667,-2.376713333,NA,1.90332889557,0.909423828125,44.5,0.751
"16",16,"000000001d0e6850",1530613730,51.377611667,-2.376713333,NA,1.90420866013,0.91064453125,44.6,0
"17",17,"000000001d0e6850",1530613740,51.377608333,-2.376735,NA,1.90527200699,0.909423828125,45,0
"18",18,"000000001d0e6850",1530613750,51.377628333,-2.376735,NA,1.90569877625,0.911865234375,44.7,0.927
"19",19,"000000001d0e6850",1530613760,51.377628333,-2.376735,NA,1.908223629,0.91064453125,44.7,0
"20",20,"000000001d0e6850",1530613770,51.377606667,-2.376755,NA,1.90360546112,0.91064453125,45.4,0
"21",21,"000000001d0e6850",1530613780,51.377671667,-2.376706667,NA,1.90186977386,0.908203125,45.8,1.422
"22",22,"000000001d0e6850",1530613790,51.377693333,-2.376671667,NA,1.89677476883,0.906982421875,44.9,0
"23",23,"000000001d0e6850",1530613800,51.377658333,-2.376653333,NA,1.90514326096,0.911865234375,42.6,0.509
"24",24,"000000001d0e6850",1530613810,51.377626667,-2.376661667,NA,1.90534830093,0.91064453125,41.1,0.219
"25",25,"000000001d0e6850",1530613820,51.377651667,-2.376646667,NA,1.90175056458,0.909423828125,40.5,0.175
"26",26,"000000001d0e6850",1530613830,51.377635,-2.376641667,NA,1.90006732941,0.909423828125,37.9,0
"27",27,"000000001d0e6850",1530613840,51.377615,-2.376673333,NA,1.89591884613,0.906982421875,36.9,0
"28",28,"000000001d0e6850",1530613850,51.37762,-2.376663333,NA,1.89982175827,0.908203125,36.7,0.116
"29",29,"000000001d0e6850",1530613860,51.377623333,-2.376665,NA,1.90433263779,0.909423828125,37,0
"30",30,"000000001d0e6850",1530613870,51.377628333,-2.376671667,NA,1.90401554108,0.91064453125,37.8,0
"31",31,"000000001d0e6850",1530613880,51.377626667,-2.376673333,NA,1.90249443054,0.909423828125,37.6,0
"32",32,"000000001d0e6850",1530613890,51.377611667,-2.376673333,NA,1.89824819565,0.909423828125,38.3,0.219
"33",33,"000000001d0e6850",1530613900,51.377615,-2.376665,NA,1.90307378769,0.91064453125,40.6,0.219
"34",34,"000000001d0e6850",1530613910,51.377611667,-2.376651667,NA,1.9004201889,0.909423828125,42.8,0.594
"35",35,"000000001d0e6850",1530613920,51.377623333,-2.376633333,NA,1.8997836113,0.909423828125,42.7,0.257
"36",36,"000000001d0e6850",1530613930,51.377621667,-2.376685,NA,1.89733028412,0.908203125,44.1,0.594
"37",37,"000000001d0e6850",1530613940,51.377661667,-2.376681667,NA,1.89780235291,0.909423828125,48.6,0.499
"38",38,"000000001d0e6850",1530613950,51.377691667,-2.376673333,NA,1.90079212189,0.909423828125,50.4,0.389
"39",39,"000000001d0e6850",1530613960,51.37767,-2.376646667,NA,1.90166473389,0.91064453125,47.5,0.389
"40",40,"000000001d0e6850",1530613970,51.377676667,-2.376621667,NA,1.90283298492,0.911865234375,46.1,0.437
"41",41,"000000001d0e6850",1530613980,51.377656667,-2.376636667,NA,1.90289258957,0.911865234375,46.2,0
"42",42,"000000001d0e6850",1530613990,51.37766,-2.37663,NA,1.90215587616,0.909423828125,45.9,0
"43",43,"000000001d0e6850",1530614000,51.377663333,-2.376618333,NA,1.88290596008,0.90576171875,47.4,0
"44",44,"000000001d0e6850",1530614010,51.377663333,-2.376616667,NA,1.88549757004,0.908203125,47.3,0
"45",45,"000000001d0e6850",1530614020,51.377676667,-2.376621667,NA,1.8931388855,0.906982421875,46.5,0
"46",46,"000000001d0e6850",1530614030,51.377696667,-2.376631667,NA,1.8951177597,0.906982421875,47.2,0.934
"47",47,"000000001d0e6850",1530614040,51.3777,-2.376628333,NA,1.89506053925,0.906982421875,47,0.201
"48",48,"000000001d0e6850",1530614050,51.377671667,-2.37662,NA,1.89779281616,0.908203125,44.9,0.603
"49",49,"000000001d0e6850",1530614060,51.37767,-2.37662,NA,1.89628601074,0.90576171875,44.9,0.046
"50",50,"000000001d0e6850",1530614070,51.377663333,-2.376615,NA,1.89405202866,0.90576171875,44.8,0
"51",51,"000000001d0e6850",1530614080,51.377663333,-2.376615,NA,1.89383029938,0.906982421875,44.8,0
"52",52,"000000001d0e6850",1530614090,51.377663333,-2.376615,NA,1.89358472824,0.906982421875,44.7,0
"53",53,"000000001d0e6850",1530614100,51.377663333,-2.376613333,NA,1.89447164536,0.90576171875,44.7,0
"54",54,"000000001d0e6850",1530614110,51.377663333,-2.376613333,NA,1.89596891403,0.906982421875,44.7,0
"55",55,"000000001d0e6850",1530614120,51.377668333,-2.376605,NA,1.89929485321,0.908203125,44.8,0
"56",56,"000000001d0e6850",1530614130,51.377693333,-2.376601667,NA,1.8962430954,0.906982421875,46,0.437
"57",57,"000000001d0e6850",1530614140,51.377646667,-2.376611667,NA,1.89290761948,0.904541015625,45.9,0.934
"58",58,"000000001d0e6850",1530614150,51.377623333,-2.376598333,NA,1.89120292664,0.90576171875,44.5,0.345
"59",59,"000000001d0e6850",1530614160,51.3776,-2.376656667,NA,1.89061641693,0.904541015625,49.9,0.185
"60",60,"000000001d0e6850",1530614170,51.377621667,-2.376653333,NA,1.89637899399,0.90576171875,51.4,0.394
"61",61,"000000001d0e6850",1530614180,51.377601667,-2.376643333,NA,1.89264297485,0.904541015625,47.2,0
"62",62,"000000001d0e6850",1530614190,51.377588333,-2.376646667,NA,1.88979625702,0.9033203125,45.4,0
"63",63,"000000001d0e6850",1530614200,51.377588333,-2.376648333,NA,1.88586235046,0.90087890625,45.3,0.116
"64",64,"000000001d0e6850",1530614210,51.377588333,-2.376648333,NA,1.88656806946,0.899658203125,45.3,0
"65",65,"000000001d0e6850",1530614220,51.3776,-2.376661667,NA,1.88643455505,0.90087890625,42.4,0.927
"66",66,"000000001d0e6850",1530614230,51.377608333,-2.376708333,NA,1.88424348831,0.899658203125,37.3,0.875
"67",67,"000000001d0e6850",1530614240,51.37761,-2.376755,NA,1.88363790512,0.899658203125,37.8,0.185
"68",68,"000000001d0e6850",1530614250,51.377586667,-2.37674,NA,1.8915271759,0.90087890625,39.9,0.594
"69",69,"000000001d0e6850",1530614260,51.377571667,-2.37673,NA,1.88724040985,0.899658203125,41.9,0.219
"70",70,"000000001d0e6850",1530614270,51.377598333,-2.376728333,NA,1.88496112823,0.8984375,41.7,0.185
"71",71,"000000001d0e6850",1530614280,51.377611667,-2.376735,NA,1.88423395157,0.899658203125,40.3,0
"72",72,"000000001d0e6850",1530614290,51.377616667,-2.376766667,NA,1.8875837326,0.90087890625,42.7,0.603
"73",73,"000000001d0e6850",1530614300,51.377578333,-2.376813333,NA,1.88668251038,0.899658203125,42.3,0.437
"74",74,"000000001d0e6850",1530614310,51.377671667,-2.376746667,NA,1.88678979874,0.8984375,34.8,0.956
"75",75,"000000001d0e6850",1530614320,51.37768,-2.37678,NA,1.88115596771,0.8984375,35.8,1.037
"76",76,"000000001d0e6850",1530614330,51.377638333,-2.376803333,NA,1.87968969345,0.8984375,36.7,0.062
"77",77,"000000001d0e6850",1530614340,51.377636667,-2.376793333,NA,1.88487291336,0.90087890625,35.9,0
"78",78,"000000001d0e6850",1530614350,51.3776,-2.376733333,NA,1.8865942955,0.90087890625,35.3,0.812
"79",79,"000000001d0e6850",1530614360,51.37758,-2.376645,NA,1.88548803329,0.90087890625,34.1,0.509
"80",80,"000000001d0e6850",1530614370,51.377578333,-2.376658333,NA,1.88690185547,0.90087890625,38.4,0.232
"81",81,"000000001d0e6850",1530614380,51.37758,-2.376658333,NA,1.8602514267,0.892333984375,38.5,0
"82",82,"000000001d0e6850",1530614390,51.37758,-2.376658333,NA,1.87040328979,0.89599609375,38.4,0
"83",83,"000000001d0e6850",1530614400,51.377581667,-2.376658333,NA,1.88098430634,0.897216796875,38.3,0
"84",84,"000000001d0e6850",1530614410,51.377583333,-2.376658333,NA,1.87976360321,0.8935546875,38.2,0
"85",85,"000000001d0e6850",1530637210,51.377543333,-2.376758333,NA,2.03141450882,0.99609375,49.4,0.715
"86",86,"000000001d0e6850",1530637220,51.377541667,-2.376755,NA,2.02542304993,0.99365234375,45.9,0.19
"87",87,"000000001d0e6850",1530637230,51.377616667,-2.376761667,NA,2.00765371323,0.97900390625,48,0
"88",88,"000000001d0e6850",1530637240,51.377593333,-2.376753333,NA,1.9922375679,0.95458984375,48.1,0.116
"89",89,"000000001d0e6850",1530637250,51.37761,-2.3767,NA,1.99640035629,0.9521484375,50.7,0.692
"90",90,"000000001d0e6850",1530637260,51.377658333,-2.37662,NA,1.99541807175,0.95703125,50.8,0.804
"91",91,"000000001d0e6850",1530637270,51.377523333,-2.3766,NA,2.00124502182,0.943603515625,46.5,3.997
"92",92,"000000001d0e6850",1530637280,51.377148333,-2.376266667,NA,1.99235200882,0.916748046875,43.2,3.891
"93",93,"000000001d0e6850",1530637290,51.37715,-2.375748333,NA,1.99500083923,0.91552734375,41.3,3.755
"94",94,"000000001d0e6850",1530637300,51.377128333,-2.375236667,NA,1.99612617493,0.93017578125,43.5,3.262
"95",95,"000000001d0e6850",1530637310,51.377133333,-2.374778333,NA,2.00473546982,0.947265625,47.1,3.575
"96",96,"000000001d0e6850",1530637320,51.377313333,-2.374471667,NA,2.00818538666,0.94970703125,47.8,4.452
"97",97,"000000001d0e6850",1530637330,51.377726667,-2.374238333,NA,2.01268434525,0.9375,45.9,2.565
"98",98,"000000001d0e6850",1530637340,51.377655,-2.373595,NA,2.01928377151,0.95947265625,46.2,5.51
"99",99,"000000001d0e6850",1530637350,51.37744,-2.372696667,NA,2.08022117615,0.99853515625,46,8.077
"100",100,"000000001d0e6850",1530637360,51.377113333,-2.371831667,NA,2.08211660385,0.955810546875,44.5,8.735
"101",101,"000000001d0e6850",1530637370,51.377251667,-2.370505,NA,2.08353757858,0.97900390625,44.3,8.595
"102",102,"000000001d0e6850",1530637380,51.377503333,-2.369381667,NA,2.0865893364,0.989990234375,41.2,8.967
"103",103,"000000001d0e6850",1530637390,51.377898333,-2.368935,NA,2.09000110626,1.05834960938,32.5,1.842
"104",104,"000000001d0e6850",1530637400,51.377898333,-2.368958333,NA,2.07091331482,1.08032226562,31.8,0
"105",105,"000000001d0e6850",1530637410,51.377898333,-2.368958333,NA,2.04616546631,1.07666015625,31.5,0
"106",106,"000000001d0e6850",1530637420,51.377895,-2.36896,NA,2.03053951263,1.06689453125,31.5,0
"107",107,"000000001d0e6850",1530637430,51.37789,-2.368995,NA,2.00553894043,1.0302734375,27.7,0.01
"108",108,"000000001d0e6850",1530637440,51.377895,-2.368986667,NA,2.00296640396,1.02416992188,27.8,0
"109",109,"000000001d0e6850",1530637450,51.377895,-2.368985,NA,1.99735879898,1.0205078125,27.8,0
"110",110,"000000001d0e6850",1530637460,51.377905,-2.368983333,NA,1.99756145477,1.01440429688,25.9,0.389
"111",111,"000000001d0e6850",1530637470,51.37791,-2.368981667,NA,1.99790477753,1.00952148438,26.5,0.118
"112",112,"000000001d0e6850",1530637480,51.37792,-2.368978333,NA,2.00118541718,1.00708007812,27.2,0
"113",113,"000000001d0e6850",1530637490,51.377921667,-2.368978333,NA,2.00296640396,1.00219726562,27.2,0
"114",114,"000000001d0e6850",1530637500,51.377921667,-2.368978333,NA,1.99738264084,0.99609375,27.2,0
"115",115,"000000001d0e6850",1530637510,51.377923333,-2.368978333,NA,2.0026922226,0.992431640625,27.3,0
"116",116,"000000001d0e6850",1530637520,51.377925,-2.368978333,NA,1.99893712997,0.986328125,27.3,0.185
"117",117,"000000001d0e6850",1530637530,51.377925,-2.368978333,NA,1.99862957001,0.986328125,27.4,0
"118",118,"000000001d0e6850",1530637540,51.377926667,-2.368978333,NA,1.99851751328,0.977783203125,27.4,0
"119",119,"000000001d0e6850",1530637550,51.377926667,-2.368978333,NA,2.00295448303,0.977783203125,27.4,0
"120",120,"000000001d0e6850",1530637560,51.377935,-2.36898,NA,1.99563980103,0.96435546875,27.8,0.751
"121",121,"000000001d0e6850",1530637570,51.377936667,-2.36898,NA,2.01121807098,0.972900390625,27.8,0
"122",122,"000000001d0e6850",1530637580,51.377931667,-2.368966667,NA,2.03063011169,0.970458984375,28.4,0.633
"123",123,"000000001d0e6850",1530637590,51.377946667,-2.368888333,NA,2.03399419785,0.94970703125,29.4,2.12
"124",124,"000000001d0e6850",1530637600,51.378183333,-2.36865,NA,2.03917503357,0.966796875,28.6,5.283
"125",125,"000000001d0e6850",1530637610,51.378841667,-2.368535,NA,2.03699588776,0.958251953125,25.7,4.912
"126",126,"000000001d0e6850",1530637620,51.378903333,-2.368503333,NA,2.0326256752,0.989990234375,25.8,0
"127",127,"000000001d0e6850",1530637630,51.378906667,-2.3685,NA,2.02307462692,0.94970703125,25.8,0
"128",128,"000000001d0e6850",1530637640,51.378916667,-2.368483333,NA,2.02615976334,0.96435546875,26.1,0
"129",129,"000000001d0e6850",1530637650,51.378875,-2.36809,NA,2.05003499985,0.968017578125,25.4,5.411
"130",130,"000000001d0e6850",1530637660,51.378853333,-2.368001667,NA,2.0537853241,1.01928710938,25.5,0
"131",131,"000000001d0e6850",1530637670,51.378853333,-2.368001667,NA,2.02399253845,1.01928710938,25.5,0
"132",132,"000000001d0e6850",1530637680,51.378818333,-2.368023333,NA,2.00970649719,1.01928710938,25.1,2.279
"133",133,"000000001d0e6850",1530637690,51.37894,-2.36864,NA,2.01294183731,1.0302734375,23.2,6.394
"134",134,"000000001d0e6850",1530637700,51.379295,-2.369586667,NA,2.01189756393,1.00463867188,22.2,6.896
"135",135,"000000001d0e6850",1530637710,51.379491667,-2.370198333,NA,2.01865673065,1.02905273438,21.4,2.968
"136",136,"000000001d0e6850",1530637720,51.37953,-2.370351667,NA,2.01140880585,1.03881835938,23.7,1.909
"137",137,"000000001d0e6850",1530637730,51.379711667,-2.370818333,NA,2.0304608345,1.04858398438,25.4,4.548
"138",138,"000000001d0e6850",1530637740,51.379775,-2.370995,NA,2.02166318893,1.01684570312,26.4,1.159
"139",139,"000000001d0e6850",1530637750,51.37978,-2.370986667,NA,2.01536417007,1.01684570312,26.4,0.185
"140",140,"000000001d0e6850",1530637760,51.379781667,-2.370985,NA,2.00148105621,1.03149414062,26.4,0
"141",141,"000000001d0e6850",1530637770,51.37979,-2.370985,NA,1.9966840744,1.01318359375,26,0
"142",142,"000000001d0e6850",1530637780,51.379788333,-2.37093,NA,1.9965171814,1.0205078125,28.1,0.464
"143",143,"000000001d0e6850",1530637790,51.37979,-2.370918333,NA,1.99352264404,1.02172851562,28.9,0
"144",144,"000000001d0e6850",1530637800,51.379788333,-2.37092,NA,1.9940328598,1.02661132812,28,0
"145",145,"000000001d0e6850",1530637810,51.379791667,-2.37092,NA,1.98492288589,1.02905273438,28,0
"146",146,"000000001d0e6850",1530637820,51.379795,-2.37092,NA,1.97471141815,1.025390625,28.1,0
"147",147,"000000001d0e6850",1530637830,51.379796667,-2.37092,NA,1.9698548317,1.01684570312,28.2,0
"148",148,"000000001d0e6850",1530637840,51.3798,-2.37092,NA,1.96646928787,1.00952148438,28.3,0
"149",149,"000000001d0e6850",1530637850,51.3798,-2.37092,NA,1.96573734283,1.00341796875,28.3,0
"150",150,"000000001d0e6850",1530637860,51.379801667,-2.370921667,NA,1.96534156799,0.99365234375,28.3,0
"151",151,"000000001d0e6850",1530637870,51.379801667,-2.370921667,NA,1.96425676346,0.982666015625,28.3,0
"152",152,"000000001d0e6850",1530637880,51.379803333,-2.370921667,NA,1.96442842484,0.9814453125,28.3,0
"153",153,"000000001d0e6850",1530637890,51.379805,-2.370921667,NA,1.97082996368,0.982666015625,28.3,0.185
"154",154,"000000001d0e6850",1530637900,51.379805,-2.370921667,NA,1.98199987411,0.9765625,28.4,0
"155",155,"000000001d0e6850",1530637910,51.379806667,-2.370921667,NA,1.98387145996,0.9765625,28.4,0
"156",156,"000000001d0e6850",1530637920,51.379806667,-2.370921667,NA,1.98365688324,0.97412109375,28.5,0
"157",157,"000000001d0e6850",1530637930,51.379808333,-2.370921667,NA,1.97911977768,0.965576171875,28.5,0
"158",158,"000000001d0e6850",1530637940,51.379808333,-2.370923333,NA,1.97566747665,0.965576171875,28.5,0
"159",159,"000000001d0e6850",1530637950,51.379808333,-2.370923333,NA,1.97542667389,0.960693359375,28.5,0
"160",160,"000000001d0e6850",1530637960,51.379808333,-2.370923333,NA,1.9732093811,0.960693359375,28.5,0
"161",161,"000000001d0e6850",1530637970,51.379808333,-2.370923333,NA,1.9726729393,0.95458984375,28.5,0
"162",162,"000000001d0e6850",1530637980,51.37981,-2.370923333,NA,1.97284460068,0.95458984375,28.5,0
"163",163,"000000001d0e6850",1530637990,51.37981,-2.370923333,NA,1.97181940079,0.947265625,28.5,0
"164",164,"000000001d0e6850",1530638000,51.37981,-2.370925,NA,1.96960449219,0.943603515625,28.5,0
"165",165,"000000001d0e6850",1530638010,51.37981,-2.370925,NA,1.97049856186,0.946044921875,28.5,0
"166",166,"000000001d0e6850",1530638020,51.37981,-2.370925,NA,1.9713306427,0.93994140625,28.5,0
"167",167,"000000001d0e6850",1530638030,51.37979,-2.370925,NA,1.97257518768,0.9423828125,27.8,0.934
"168",168,"000000001d0e6850",1530638040,51.379765,-2.370905,NA,1.97301864624,0.9423828125,25.6,0
"169",169,"000000001d0e6850",1530638050,51.379776667,-2.3709,NA,1.97336912155,0.936279296875,27.7,0
"170",170,"000000001d0e6850",1530638060,51.379778333,-2.3709,NA,1.97377920151,0.941162109375,27.7,0
"171",171,"000000001d0e6850",1530638070,51.379778333,-2.3709,NA,1.97747707367,0.941162109375,27.7,0
"172",172,"000000001d0e6850",1530638080,51.379778333,-2.3709,NA,1.97515726089,0.9375,27.6,0
"173",173,"000000001d0e6850",1530638090,51.379761667,-2.370911667,NA,1.97228431702,0.9375,26.4,0.036
"174",174,"000000001d0e6850",1530638100,51.379753333,-2.37091,NA,1.97005271912,0.93505859375,26.1,0
"175",175,"000000001d0e6850",1530638110,51.379753333,-2.370908333,NA,1.97274923325,0.93505859375,26.2,0.067
"176",176,"000000001d0e6850",1530638120,51.379755,-2.370908333,NA,1.97514057159,0.936279296875,26.2,0
"177",177,"000000001d0e6850",1530638130,51.379755,-2.370908333,NA,1.97351694107,0.933837890625,26.1,0
"178",178,"000000001d0e6850",1530638140,51.379756667,-2.37091,NA,1.97123765945,0.933837890625,26.1,0
"179",179,"000000001d0e6850",1530638150,51.379755,-2.370928333,NA,1.97451591492,0.93505859375,26.1,0
"180",180,"000000001d0e6850",1530638160,51.379755,-2.370928333,NA,1.97947502136,0.936279296875,26.1,0
"181",181,"000000001d0e6850",1530638170,51.379755,-2.370928333,NA,1.98509693146,0.938720703125,26,0
"182",182,"000000001d0e6850",1530638180,51.379756667,-2.370928333,NA,1.99021100998,0.9423828125,26,0
"183",183,"000000001d0e6850",1530638190,51.379756667,-2.37093,NA,1.98670864105,0.93994140625,25.9,0
"184",184,"000000001d0e6850",1530638200,51.37976,-2.37093,NA,1.98197126389,0.94482421875,26,0
"185",185,"000000001d0e6850",1530638210,51.379765,-2.370981667,NA,1.98085546494,0.938720703125,23.4,0.211
"186",186,"000000001d0e6850",1530638220,51.379765,-2.370993333,NA,1.97012901306,0.9326171875,21.7,0.046
"187",187,"000000001d0e6850",1530638230,51.379771667,-2.370993333,NA,1.97252035141,0.91796875,21.8,0
"188",188,"000000001d0e6850",1530638240,51.379773333,-2.370993333,NA,1.96530818939,0.9228515625,21.9,0
"189",189,"000000001d0e6850",1530638250,51.379775,-2.370993333,NA,1.96658372879,0.94482421875,22,0
"190",190,"000000001d0e6850",1530638260,51.379778333,-2.371003333,NA,1.95158720016,0.93505859375,22.4,0.005
"191",191,"000000001d0e6850",1530638270,51.379748333,-2.371028333,NA,1.95176839828,0.931396484375,20.8,0.041
"192",192,"000000001d0e6850",1530638280,51.379736667,-2.37105,NA,1.9430232048,0.9326171875,20.3,0.219
"193",193,"000000001d0e6850",1530638290,51.37974,-2.371046667,NA,1.93940639496,0.93994140625,22.4,0.211
"194",194,"000000001d0e6850",1530638300,51.379731667,-2.371041667,NA,1.94824457169,0.94482421875,21.4,0
"195",195,"000000001d0e6850",1530638310,51.379726667,-2.371031667,NA,1.95061683655,0.947265625,22.3,0.005
"196",196,"000000001d0e6850",1530638320,51.379733333,-2.371008333,NA,1.95430994034,0.9521484375,23.3,0.026
"197",197,"000000001d0e6850",1530638330,51.379728333,-2.371016667,NA,1.96488380432,0.955810546875,24.3,0.036
"198",198,"000000001d0e6850",1530638340,51.37972,-2.371033333,NA,1.97747468948,0.958251953125,22,0.297
"199",199,"000000001d0e6850",1530638350,51.379716667,-2.371045,NA,1.99866294861,0.966796875,21.6,0
"200",200,"000000001d0e6850",1530638360,51.379716667,-2.371045,NA,2.0081949234,0.968017578125,21.6,0
"201",201,"000000001d0e6850",1530638370,51.379718333,-2.371045,NA,2.00719833374,0.9619140625,21.7,0
"202",202,"000000001d0e6850",1530638380,51.379725,-2.371051667,NA,2.00492620468,0.95947265625,22,0.371
"203",203,"000000001d0e6850",1530638390,51.379838333,-2.371241667,NA,1.99536800385,0.953369140625,22.8,4.139
"204",204,"000000001d0e6850",1530638400,51.380083333,-2.37177,NA,2.00599193573,0.95703125,24,4.609
"205",205,"000000001d0e6850",1530638410,51.38032,-2.37228,NA,2.02495336533,0.975341796875,23.5,5.196
"206",206,"000000001d0e6850",1530638420,51.380603333,-2.372908333,NA,2.05734014511,1.0107421875,22.7,5.787
"207",207,"000000001d0e6850",1530638430,51.380878333,-2.373543333,NA,2.04705476761,0.98876953125,23,5.811
"208",208,"000000001d0e6850",1530638440,51.38117,-2.374398333,NA,2.01016187668,0.970458984375,23.4,6.467
"209",209,"000000001d0e6850",1530638450,51.381366667,-2.375333333,NA,2.00033426285,0.992431640625,22.9,7.902
"210",210,"000000001d0e6850",1530638460,51.38143,-2.376328333,NA,2.00867176056,0.999755859375,23.5,7.434
"211",211,"000000001d0e6850",1530638470,51.381565,-2.377365,NA,1.9960308075,0.975341796875,21.3,7.223
"212",212,"000000001d0e6850",1530638480,51.381781667,-2.378563333,NA,1.99723482132,0.99365234375,23.9,8.15
"213",213,"000000001d0e6850",1530638490,51.38194,-2.37972,NA,2.00375080109,1.01318359375,23.5,8.91
"214",214,"000000001d0e6850",1530638500,51.38208,-2.380831667,NA,2.00987100601,1.03149414062,21.9,5.031
"215",215,"000000001d0e6850",1530638510,51.382108333,-2.381078333,NA,1.99637413025,1.04736328125,21.4,0
"216",216,"000000001d0e6850",1530638520,51.382108333,-2.381078333,NA,1.98982715607,1.04614257812,21.4,0
"217",217,"000000001d0e6850",1530638530,51.382108333,-2.381078333,NA,1.97892189026,1.02661132812,21.4,0
"218",218,"000000001d0e6850",1530638540,51.38211,-2.381076667,NA,1.97726249695,1.02661132812,21.4,0.103
"219",219,"000000001d0e6850",1530638550,51.382113333,-2.381078333,NA,1.98868513107,1.03515625,21.5,0
"220",220,"000000001d0e6850",1530638560,51.382201667,-2.381295,NA,2.0029759407,1.03393554688,21.7,5.408
"221",221,"000000001d0e6850",1530638570,51.382848333,-2.381183333,NA,2.00162172318,1.01196289062,19.7,7.753
"222",222,"000000001d0e6850",1530638580,51.38348,-2.381043333,NA,2.04146146774,1.04736328125,23.2,6.338
"223",223,"000000001d0e6850",1530638590,51.384075,-2.381263333,NA,2.13918447495,1.13403320312,26.2,6.266
"224",224,"000000001d0e6850",1530638600,51.38434,-2.381401667,NA,2.08872079849,1.13647460938,28.5,2.608
"225",225,"000000001d0e6850",1530638610,51.384583333,-2.381581667,NA,2.0721244812,1.13403320312,27.8,0.99
"226",226,"000000001d0e6850",1530638620,51.384616667,-2.381618333,NA,2.06543445587,1.13159179688,28.5,2.32
"227",227,"000000001d0e6850",1530638630,51.38498,-2.381171667,NA,2.04654455185,1.09008789062,26.3,6.647
"228",228,"000000001d0e6850",1530638640,51.385248333,-2.380393333,NA,2.02601671219,1.064453125,25.1,6.25
"229",229,"000000001d0e6850",1530638650,51.385511667,-2.379396667,NA,2.07973480225,1.11938476562,27.7,6.758
"230",230,"000000001d0e6850",1530638660,51.385618333,-2.378528333,NA,2.03109264374,1.08764648438,28.2,4.985
"231",231,"000000001d0e6850",1530638670,51.385966667,-2.378591667,NA,2.00624465942,1.103515625,29.6,3.668
"232",232,"000000001d0e6850",1530638680,51.386216667,-2.378623333,NA,1.98442935944,1.09008789062,33.6,3.154
"233",233,"000000001d0e6850",1530638690,51.386586667,-2.378746667,NA,1.97497367859,1.07421875,39,3.754
"234",234,"000000001d0e6850",1530638700,51.386956667,-2.378785,NA,1.98164463043,1.06689453125,42,3.689
"235",235,"000000001d0e6850",1530638710,51.387278333,-2.37877,NA,1.98411226273,1.05834960938,45.7,3.308
"236",236,"000000001d0e6850",1530638720,51.387606667,-2.37877,NA,1.98859453201,1.0498046875,48,3.982
"237",237,"000000001d0e6850",1530638730,51.387948333,-2.378775,NA,1.99066877365,1.04736328125,50.6,3.37
"238",238,"000000001d0e6850",1530638740,51.38833,-2.37877,NA,1.99511766434,1.044921875,51.9,3.858
"239",239,"000000001d0e6850",1530638750,51.388671667,-2.378696667,NA,1.98502779007,1.01684570312,53.6,3.75
"240",240,"000000001d0e6850",1530638760,51.388975,-2.378578333,NA,1.98595046997,1.02783203125,55.1,3.771
"241",241,"000000001d0e6850",1530638770,51.389275,-2.37842,NA,2.02107429504,1.03759765625,58.1,3.922
"242",242,"000000001d0e6850",1530638780,51.38954,-2.379088333,NA,2.05948352814,1.06567382812,55.2,5.713
"243",243,"000000001d0e6850",1530638790,51.389755,-2.379885,NA,2.03535556793,1.07421875,55.5,6.321
"244",244,"000000001d0e6850",1530638800,51.389981667,-2.38066,NA,2.00513124466,1.06567382812,57.4,5.505
"245",245,"000000001d0e6850",1530638810,51.39018,-2.381441667,NA,2.03415632248,1.09497070312,58.3,6.585
"246",246,"000000001d0e6850",1530638820,51.390493333,-2.382541667,NA,2.00921535492,1.05590820312,58,8.246
"247",247,"000000001d0e6850",1530638830,51.390906667,-2.382915,NA,1.99974536896,1.07055664062,57.7,6.004
"248",248,"000000001d0e6850",1530638840,51.391456667,-2.383163333,NA,1.98668956757,1.0693359375,61.6,6.027
